,user,Date,text,likes
14450,@GoodPoint123,"Feb 5, 2024 · 10:34 AM UTC",#Paytm impossible that this whole thing with paytm wasn't planned,0
14451,@wealth_journey1,"Feb 5, 2024 · 10:34 AM UTC",#stockmarketcrash #StockMarketindia #StocksInFocus #Paytm #PaytmPaymentsBank #BajajFinance: The non-banking financial company will acquire a 7% stake on a fully diluted basis in RMBS Development Co. for an undisclosed amount.,1
14452,@outlookbusiness,"Feb 5, 2024 · 10:34 AM UTC","Paytm shares crashed 48.7 points or 10 per cent to Rs 438.5 on Monday morning. The stock was locked in 20 per cent lower for two consecutive days, which resulted in a $2 billion loss in mcap at the bourses  Read more: tinyurl.com/42hrsht9 #OutlookBusiness #Paytm #StockMarket #VijayShekharSharma #PPBL #Fintech #RBI #PaytmStock",0
14453,@Goravhudda007,"Feb 5, 2024 · 10:33 AM UTC",Jio Financial Services in talks with #Paytm to acquire its wallet business.,1
14454,@farhad_tarapore,"Feb 5, 2024 · 10:32 AM UTC","So it looks like #Paytm was made a scapegoat because it grew too big. Now with Ambani acquiring it, kinda makes sense. All this was to give that big piece of the pie to Jio.",1
14455,@stocksbaazigar,"Feb 5, 2024 · 10:32 AM UTC","BJP Washing Machine ke success ke baad ab Market mein  Jio ka Washing Machine aa gaya hai.  #JIOFIN machine mein PayTM jab dhulega usme koi Money Laundering nahi milegi, koi KYC misuse nahi milega aur koi irregularities nahi milegi. #PayTM #ForcefulAcquisition #PaytmPaymentsBank",0
14456,@SouvikG1982,"Feb 5, 2024 · 10:31 AM UTC",#JioPaymentsBank the next big thing in the payments space? Reports on #jio buying #Paytm wallet business catapults it 15% higher to a lifetime high today.   #jiofinance #Nifty #StockMarketindia #Stockmarketnews,0
14457,@EconomicTimes,"Feb 5, 2024 · 10:31 AM UTC",#Paytm fiasco makes investors hunt for other fintechs. Top 2 stocks on radar  https://economictimes.indiatimes.com/markets/stocks/news/paytm-crisis-makes-investors-hunt-for-other-fertile-fintechs-top-2-stocks-on-radar/articleshow/107424239.cms,5
14458,@JanSarthi,"Feb 5, 2024 · 10:30 AM UTC","🔷 Paytm का शेयर 3 दिन में टूटा 50%, निवेशकों को हुआ नुक्सान, गुरुवार और शुक्रवार को भी फिसला था 20-20%  #Paytm #StockMarket #Investment #MarketTrends",0
14459,@TheWealthelite,"Feb 5, 2024 · 10:30 AM UTC",Mukesh Ambani to acquire #Paytm wallet? #JioFinance  shares soar after report.    https://www.hindustantimes.com/business/mukesh-ambani-to-acquire-paytm-wallet-jio-financial-shares-up-13-after-report-101707121044327.html?utm_source=twitter,0
14460,@AlrightSquadd,"Feb 5, 2024 · 10:30 AM UTC",Chor Naukar Part-3  #BudgetWithUpstox #AnilSinghvi #WelcomeMahaRehmokarmMonth #RightToGetHumanRights #NirmalaSitharaman #IndianCoastGuardDay #Brahmanandam #KalpanaChawla #HBDHimantaBiswaDada #Paytm,1
14461,@bhaskarlivein,"Feb 5, 2024 · 10:30 AM UTC",Pooja Sawant calls song #RomRom a ‘reunion’ with Vidyut Jammwal . . #SongRomRom #poojasawant #VidyutJammwal #Junglee #GyanvapiMandir #Ajithkumar #Paytm #MiraRoad #Prabhas #PoonamPandey #INDvENG https://bhaskarlive.in/pooja-sawant-calls-song-rom-rom-a-reunion-with-vidyut-jammwal/,1
14462,@DBhaskarHindi,"Feb 5, 2024 · 10:30 AM UTC",पब्लिसिटी स्टंट: मौत की झूठी खबर फैलाने पर अब #PoonamPandey की एजेंसी ने मांगी माफी #पूनम से पहले इस एक्ट्रेस ने भी रचाया था अपनी झूठी मौत का ढोंग  #PoonamPandeyAlive #PoonamPandeyDeath #bollywoodactress #Ajithkumar #Paytm #INDvENG #Prabhas #GyanvapiMandir https://www.bhaskarhindi.com/entertainment/poonam-pandeys-agency-has-now-apologized-for-spreading-false-news-of-her-death-before-poonam-this-actress-had-also-faked-her-death-997313,0
14463,@sauravag29,"Feb 5, 2024 · 10:29 AM UTC",#Paytm #Nifty #StocksToWatch #StockMarketindia #bsesensex #jiofinancial Some good news for trader in coming days...for investors time to hold paytm...,1
14464,@NEWSLANDINDIA,"Feb 5, 2024 · 10:28 AM UTC",Paytm News: चिंता की कोई बात नहीं कई बैंक हमें मदद करने के लिए तैयार: CEO शर्मा  पढ़िए पूरी ख़बर newslandindia.com पर   #Paytm #PaytmPaymentsBank,0
14465,@DBhaskarHindi,"Feb 5, 2024 · 10:28 AM UTC","क्लोजिंग बेल: सेंसेक्स में 354 अंकों की गिरावट, निफ्टी 21,800 के नीचे बंद हुआ . . #sharemarketindia #StockMarketindia #StocksInFocus #StocksToWatch #GyanvapiMandir #Ajithkumar #Paytm #MiraRoad #Prabhas #PoonamPandey #INDvENG https://www.bhaskarhindi.com/market/closing-bell-sensex-down-354-pts-nifty-below-21800-997397",0
14466,@ashwins619,"Feb 5, 2024 · 10:28 AM UTC",@vijayshekhar tweeting for support. #PaytmKaro #Paytm #DigitalIndia . This too shall pass!,0
14467,@middaygujarati,"Feb 5, 2024 · 10:27 AM UTC",પેટીએમ વૉલેટ ખરીદશે મુકેશ અંબાણી? રિપોર્ટ બાદ જિયો ફાઇનાન્શિયલના શેરમાં જંગી ઉછાળો  #middaynews #middaygujarati #business #news #payment #paytm #ambani #financial #report https://www.gujaratimidday.com/business-news/article/paytm-payments-bank-will-mukesh-ambani-buy-a-paytm-shares-of-jio-financial-surge-15-percent-after-the-report-212353,0
14468,@ETVBharatHindi,"Feb 5, 2024 · 10:27 AM UTC","लाल निशान पर बंद हुआ शेयर बाजार, सेंसेक्स 390 अंक लुढ़का, यूपीएल 11 फीसदी गिरा  #StockMarketindia #Stockmarketnews #stockmarkets #StockMarketToday #StocksInFocus #StocksToWatch #Sensex #Nifty #Elections2024 #PaytmPaymentsBank #Paytm #UPL #Reliance https://www.etvbharat.com/hi/!business/stock-market-update-5-february-2024-bse-sensex-nse-nifty-hin24020503773",0
14469,@eenadulivenews,"Feb 5, 2024 · 10:27 AM UTC",Paytm crisis: ‘భయపడొద్దు’.. ఉద్యోగులకు పేటీఎం బాస్‌ భరోసా #Paytmcrisis #Paytm #VijayShekharSharma #CEO #BusinessNews #TeluguNews https://www.eenadu.net/telugu-news/business/vijay-shekhar-sharma-to-employees-assures-job-safety/0101/124024198,0
14470,@wealth_journey1,"Feb 5, 2024 · 10:25 AM UTC","#Paytm : RBI  introduced further restrictions against Paytm Payments Bank. No further deposits or credit transactions are allowed in any customer account after Feb. 29. No other banking services, apart from withdrawal or utilisation of balances, are to be allowed after Feb. 29.",0
14471,@icecricnews,"Feb 5, 2024 · 10:24 AM UTC",Joe Root vs Jasprit Bumrah in Test 🔥🏏  Image Source: Getty Images . . . #YashasviJaiswal #INDvENG #PoonamPandey #INDvsENGTest #SarfarazKhan #Paytm #Budget2024 #Captains #ICC #ViratKohli𓃵 #indiancricket #icecricnews #CricketTwitter,5
14472,@ShadowSakshi,"Feb 5, 2024 · 10:24 AM UTC","सब एक साथ मिलकर देश , जनता को बैंको को चूना लगा रहे है।  #RBI #Paytm",272
14473,@ETNowSwadesh,"Feb 5, 2024 · 10:24 AM UTC","#SBIMF के ज्वाइंट CEO & डिप्टी MD, डीपी सिंह ने कहा कि उन निवेशकों पर कोई प्रभाव नहीं पड़ेगा जिन्होंने #PaytmMoney के माध्यम से अपनी #SIP रजिस्टर की है   #Paytm #PaytmPaymentsBank @SBIMF @kavitath",11
14474,@EmpiricalRaj,"Feb 5, 2024 · 10:23 AM UTC",#Paytm at all time low.  It's in the weekly check mode. Daily develop doesn't matter. There will be news of acquisition etc. Price might come out of Lower circuits. But until trends reverses and gap fills better not waste time.,1
14475,@ishamalvi2,"Feb 5, 2024 · 10:23 AM UTC",Mukesh Ambani के साथ से फिर चढ़ेगा Paytm?  #jiofin #JioFinance #ambani #Paytm #PaymentsBank,1
14476,@ajmeripoet,"Feb 5, 2024 · 10:22 AM UTC",Paytm at 9:15 Am  #Paytm,17
14477,@ankkit8,"Feb 5, 2024 · 10:22 AM UTC","#Jio financial Updated Chart  👉#Paytm @ 52W Low, #Jio financial @ 52W High  👉#Jio caught it at Right Time #opportunity   👉confirming its Uptrend & Fulfilled formation of C&H #ChartPattern with Strong Green Candle  D: Plan to add more on Retest level @ 265-67  #Trading",6
14478,@dialnewstelugu,"Feb 5, 2024 · 10:22 AM UTC",PAYTM కీలక ప్రకటన.. #Paytm #StockMarket #PaymentsBank #ReserveBank #PaytmShares #PaytmPayments #PaytmAPP,0
14479,@BizTakOfficial,"Feb 5, 2024 · 10:22 AM UTC",क्या Paytm के Business को खरीदने वाले हैं अंबानी?  बाज़ार में ख़बर है कि Paytm अपना वॉलेट Business बेचने जा रहा है। क्या अंबानी बनेंगे इसके खरीददार? #MukeshAmbani #Paytm #PaytmWallet | @ishamalvi2,3
14480,@news7tamil,"Feb 5, 2024 · 10:21 AM UTC",2023ல் UPI செயலிகள் மூலம் மேற்கொள்ளப்பட்ட பணப்பரிவர்த்தனைகள்  news7tamil.live | #UPI | #UPITransaction | #PhonePay | #GooglePay | #Paytm | #CREDPay | #AmazonPay | #News7Tamil | #News7TamilUpdates,16
14481,@RiyaPandey19410,"Feb 5, 2024 · 10:20 AM UTC",#stockmarkets #StockMarketindia #stockmarketnews #trading #nse #bse #Sensex #jiofin #paytm,1
14482,@Zee24Ghanta,"Feb 5, 2024 · 10:20 AM UTC",পেটিএম ব্যবহার না করার পরামর্শ...  #Paytm #RBI https://zeenews.india.com/bengali/technology/reserve-bank-of-india-has-taken-strict-action-against-paytm-all-india-business-association-advises,0
14483,@Vedant_dixit4,"Feb 5, 2024 · 10:20 AM UTC","Meanwhile me, who has used Paytm only to check theatre seat availability #PaytmPaymentsBank #Paytm #Paytm",0
14484,@assetyogi,"Feb 5, 2024 · 10:20 AM UTC","🚀📈Jio Financial Soars 15% Amid Paytm Wallet Acquisition Buzz!🔍  Mukesh Ambani's firm leads the race, with JFS shares at ₹293.90, whereas Paytm shares were locked at a 10% lower circuit limit📉  #jiofin #JioFinance #mukeshambani #Paytm",9
14485,@sakshinews,"Feb 5, 2024 · 10:20 AM UTC","పేటీఎంపై సీబీఐ, ఈడీల మౌనం దేనికి: కాంగ్రెస్‌ https://www.sakshi.com/telugu-news/national/congress-questions-cbi-ed-silence-paytm-scam-1943120 #Paytm #NarendraModi #TrendingNews #LatestNewsToday",0
14486,@HWNewsEnglish,"Feb 5, 2024 · 10:19 AM UTC",What is the #ED doing in response to allegations of #moneylaundering?  #Shorts #PayTM #PMModi #SupriyaShrinate #BJP #PayTMPaymentsBank #PaytmPaymentsBank #Congress #PaytmShare #PaytmBank #RBI #Politics #Reels #Trending #Viral #ShortVideo @SupriyaShrinate @INCIndia,1
14487,@Ronak84331012,"Feb 5, 2024 · 10:19 AM UTC",Lagta hai koi London jaane ki tayari kar raha hai   #paytm,0
14488,@sanjaydash18,"Feb 5, 2024 · 10:19 AM UTC",#Paytm should reverse tomorrow or the day after. I'll slowly start adding from tomorrow.  #PaytmPaymentsBank #PaytmKaro #Paytm #RBI,0
14489,@SocialAmit,"Feb 5, 2024 · 10:19 AM UTC",RBI indirectly declared #PayTM illegitimate organisation.... how come anyone pursue its takeover  India has become crooked nation,0
14490,@IamRealChampion,"Feb 5, 2024 · 10:19 AM UTC","#AmazonIndia #Flipkart #Paytm #Myntra telegram.me/RealShoppingDeal…   ASUS BR1100 Notebook 12 (2022), 11.6-inch HD, Intel Celeron N4500, (4GB RAM/128GB) Laptop @14,490  https://amzn.to/3wbc36d",0
14491,@jega2weets,"Feb 5, 2024 · 10:19 AM UTC",புது மாதிரியான பொங்கல் விளையாட்டு போல   #Paytm hastag பார்க்க போனா...,0
14492,@HATradeTalk1,"Feb 5, 2024 · 10:19 AM UTC",Index Performance Tracking   PE Trades moved well in last Hour   Join Advisory Group: Wa.me/+919034046027 #Nifty #NitishKumar #TejRan #BiggBoss17Finale #RohitSharma #INDvENG #jaiswal #MunawarFaruqui #crudeoil #AyodhyaRamMandir #commodity #PayTm #Bumrah #poonampanday #Vizag,0
14493,@Aamir_Capri,"Feb 5, 2024 · 10:19 AM UTC",यह रिश्ता क्या कहलाता है? #Paytm,2
14494,@Jk_bhayani,"Feb 5, 2024 · 10:17 AM UTC",#Paytm karo...  #PaytmPaymentsBank #PayTMCrisis #PaytmBank,0
14495,@bharatrajs,"Feb 5, 2024 · 10:17 AM UTC",I have shared the details please check DM and revert  #Paytm #JIOFIN #TataMotors,0
14496,@News18India,"Feb 5, 2024 · 10:15 AM UTC","#RBI किसी ना किसी वजह से #Paytm पर ऐक्शन लिया होगा, इस मामले में सरकार ने दखलअंदाजी नहीं की: केन्द्रीय मंत्री @PiyushGoyal #News18Indiachaupal #PayTMCrisis @AMISHDEVGAN",36
14497,@VishwasSutrakar,"Feb 5, 2024 · 10:14 AM UTC","Dear investors, you all are not alone in #Paytm losses, The Warren Buffet, he too made mistake and booked losses in it.  well, we all make mistakes. We should regret our mistakes and learn from thm, but never carry them forward into the future with us..   https://www.reuters.com/business/berkshire-hathaway-exits-indias-paytm-165-mln-deal-2023-11-24/",0
14498,@im_BreakingNews,"Feb 5, 2024 · 10:14 AM UTC",फ्लोर टेस्ट की अग्नि परीक्षा में पास हुए चंपई सोरेन    यहाँ देखे पूरा विडियो👇👇 #GodhraFilm #Paytm https://tube.mint.lgbt/9XrWCo1A61M?feature=shared,0
14499,@digi_hind_news,"Feb 5, 2024 · 10:13 AM UTC",Maulana Mufti Salman Azhari: जूनागढ़ के नफरत फैलाने वाले भाषण के आरोप में गुजरात एटीएस द्वारा मुंबई से विवादित धर्मगुरु की गिरफ्तारी का पूरा मामला https://digihindnews.com/maulana-mufti-salman-azhari/ #MaulanaMuftiSalmanAzhari #Mumbai #Gujaratats #Paytm #1cr #AbhishekBachchan #SaraAliKhan,3
14500,@Equitywisee,"Feb 5, 2024 · 10:13 AM UTC",MULTIBAGGER STOCK PICK   JPPOWER @20  💯💯🚀🚀   #investingmadeeasy #jppower #GIFTNIFTY #paytm #coalindia #psubanks #psuswingtrading,4
14501,@DainikBhaskar,"Feb 5, 2024 · 10:12 AM UTC","पेटीएम का शेयर 3 दिन में 50% टूटा: सेंसेक्स 354 अंक फिसलकर 71,731 पर बंद, टाटा मोटर्स का शेयर 6% चढ़ा  #Paytm #sensex #sharemarketindia https://dainik-b.in/GLHcYnQQVGb",11
